text,created_at,lat,lon,place,coordinates,location,polarity,sentiment,emotion,party
Pray...vote...then pray again. #election2016 @ First Methodist Houston https://t.co/Yq8msb5DRL,11/8/2016 13:05,40.01452775,-75.19031357,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.19031357, 40.01452775], 'type': 'Point'}","East Falls, Philadelphia",0.108836579,negative,Fear,Election
Props to the man who is holding a flag just a block from my polling site. #election2016 in… https://t.co/KTfUEFbJ8f,11/8/2016 13:05,40.70281267,-73.94122023,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94122023, 40.70281267], 'type': 'Point'}","Brooklyn, NY",0.531961001,negative,Fear,Election
Proudly voted for hillaryclinton this morning 🇺🇸 #imwithher #election2016 #lovetrumpshate… https://t.co/ETl9Vx74B4,11/8/2016 13:04,43.13414858,-77.61433477,"Place(name='New York', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json', full_name='New York, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-79.76259, 40.477383], [-71.777492, 40.477383], [-71.777492, 45.015851], [-79.76259, 45.015851]]], type='Polygon'), contained_within=[], id='94965b2c45386f87')","{'coordinates': [-77.61433477, 43.13414858], 'type': 'Point'}","Rochester, NY",0.108836579,negative,Joy,Hillary
"Putting the citizen in @citizenlitcast today. Go vote. #election2016 @ East Falls, Philadelphia https://t.co/tfPzZYOCiP",11/8/2016 13:04,34.1368579,-81.17819038,"Place(name='Irmo', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/189ef793a6dbbfc8.json', full_name='Irmo, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.257113, 34.04725], [-81.132587, 34.04725], [-81.132587, 34.170797], [-81.257113, 34.170797]]], type='Polygon'), contained_within=[], id='189ef793a6dbbfc8')","{'coordinates': [-81.17819038, 34.1368579], 'type': 'Point'}","Irmo, SC",0.108836579,negative,Joy,Election
Qual dos dois hoje? #usa #ny #nyc #elections #election2016 #electionday #donaldtrump #trump… https://t.co/9Nxld6H9Ai,11/8/2016 13:04,39.1329592,-76.5483123,"Place(name='Green Haven', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/402ac1aac38ae3b9.json', full_name='Green Haven, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.567668, 39.123656], [-76.514318, 39.123656], [-76.514318, 39.153316], [-76.567668, 39.153316]]], type='Polygon'), contained_within=[], id='402ac1aac38ae3b9')","{'coordinates': [-76.5483123, 39.1329592], 'type': 'Point'}","Baltimore, MD",0.926848254,negative,Fear,Trump
Race almost over #election2016 #winerylife #vote #california #sanfernando #barbero @ Las Palmas… https://t.co/l6kVBAqeJe,11/8/2016 13:03,40.85,-73.8667,"Place(name='Bronx', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json', full_name='Bronx, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.933612, 40.785365], [-73.765271, 40.785365], [-73.765271, 40.91533], [-73.933612, 40.91533]]], type='Polygon'), contained_within=[], id='002e24c6736f069d')","{'coordinates': [-73.8667, 40.85], 'type': 'Point'}","New York City, USA",0.108836579,negative,Fear,Election
"Raised right? Get out and vote for Antonio!!!!
#vote #election2016 #voteantonio #usa @ Brickell https://t.co/T3dTmpztnx",11/8/2016 13:03,40,-100,"Place(name='Kansas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27c45d804c777999.json', full_name='Kansas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]], type='Polygon'), contained_within=[], id='27c45d804c777999')","{'coordinates': [-100.0, 40.0], 'type': 'Point'}","Cleveland, OH ",0.893430587,negative,Joy,Election
Read. #share #electionday #election2016 #vote #repost @ The White House https://t.co/LMulCC9jCc,11/8/2016 13:02,26.63371867,-80.05225127,"Place(name='Lake Worth', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/000aa4f4407fa88e.json', full_name='Lake Worth, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.1224837, 26.587884], [-80.04594, 26.587884], [-80.04594, 26.6461733], [-80.1224837, 26.6461733]]], type='Polygon'), contained_within=[], id='000aa4f4407fa88e')","{'coordinates': [-80.05225127, 26.63371867], 'type': 'Point'}","Florida, USA",0.926848254,negative,Surprise,Election
Ready for another day. She has some #red in there. #election2016 @… https://t.co/r6nAJZohol,11/8/2016 13:02,39.764557,-104.980783,"Place(name='Denver', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', full_name='Denver, CO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]], type='Polygon'), contained_within=[], id='b49b3053b5c25bf5')","{'coordinates': [-104.980783, 39.764557], 'type': 'Point'}","Denver, CO",0.926848254,negative,Joy,Election
"Ready for today #vote #imwithher #election2016 #historical @ Richmond District, San Francisco https://t.co/gkAG1qk6GZ",11/8/2016 13:02,30.26955,-81.7111199,"Place(name='Ortega', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7c2f05c77a1628e5.json', full_name='Ortega, FL', place_type='neighborhood', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.7169921, 30.247622], [-81.6875726, 30.247622], [-81.6875726, 30.282596], [-81.7169921, 30.282596]]], type='Polygon'), contained_within=[], id='7c2f05c77a1628e5')","{'coordinates': [-81.7111199, 30.26955], 'type': 'Point'}","Jacksonville, FL",0.926848254,negative,Joy,Hillary
Real question today is: will Hillary grow her hair long again after she's elected? #ElectionFinalThoughts #Election2016 #ImWithHer,11/8/2016 13:01,37.233959,-80.425995,"Place(name='Blacksburg', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/820684853e0f1eb6.json', full_name='Blacksburg, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.47611, 37.185195], [-80.381618, 37.185195], [-80.381618, 37.273387], [-80.47611, 37.273387]]], type='Polygon'), contained_within=[], id='820684853e0f1eb6')","{'coordinates': [-80.425995, 37.233959], 'type': 'Point'}","Blacksburg, VA",0.471113632,negative,Joy,Hillary
Rebecca nailing our tradition of post-vote photo #vote #election2016 #democracy @ St. Michael in… https://t.co/a4FRj6lmPF,11/8/2016 13:01,38.4932779,-89.96857976,"Place(name='Illinois', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/f54a2170ff4b15f7.json', full_name='Illinois, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-91.51308, 36.970298], [-87.019935, 36.970298], [-87.019935, 42.508303], [-91.51308, 42.508303]]], type='Polygon'), contained_within=[], id='f54a2170ff4b15f7')","{'coordinates': [-89.96857976, 38.4932779], 'type': 'Point'}",,0.926848254,negative,Fear,Hillary
Red or Blue? Democrat or Republican? Benghazi or Bendher Over? Are you tired of all the… https://t.co/8QbFJllNsp,11/8/2016 13:00,40.69502481,-73.99092984,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.99092984, 40.69502481], 'type': 'Point'}","New York, NY",0.926848254,negative,Joy,Election
reluctant imaginary concession speech #election2016 #art #portrait #america #drawing #color… https://t.co/tymSZvRDbW,11/8/2016 12:59,34.03093832,-80.99212817,"Place(name='South Carolina', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json', full_name='South Carolina, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]], type='Polygon'), contained_within=[], id='6057f1e35bcc6c20')","{'coordinates': [-80.99212817, 34.03093832], 'type': 'Point'}","Columbia, SC, recovering DC-er",0.029314964,negative,Joy,Election
"Remember kids, well staged 'I VOTED!' pic or it didn't happen. 🇺🇸 #election2016 @ Jones College… https://t.co/iN0wEJFbS1",11/8/2016 12:59,39.816387,-86.238266,"Place(name='Indianapolis', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/018929347840059e.json', full_name='Indianapolis, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]], type='Polygon'), contained_within=[], id='018929347840059e')","{'coordinates': [-86.238266, 39.816387], 'type': 'Point'}",Indiana,0.926848254,negative,Sadness,Election
Remember to vote (if you can) but regardless let's keep our nation in our prayers. #election2016… https://t.co/NV0jOQPDuJ,11/8/2016 12:58,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}","New York, NY ",0.108836579,negative,Joy,Election
Remember to vote today #ivoted #election2016 @ Hollywood https://t.co/dXhxyeQvYb,11/8/2016 12:58,32.21812868,-80.73554676,"Place(name='Hilton Head Island', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/4de231505cdae11f.json', full_name='Hilton Head Island, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.828921, 32.10853], [-80.668573, 32.10853], [-80.668573, 32.271075], [-80.828921, 32.271075]]], type='Polygon'), contained_within=[], id='4de231505cdae11f')","{'coordinates': [-80.73554676, 32.21812868], 'type': 'Point'}",,0.108836579,negative,Joy,Election
"Remember to VOTE today! #election2016 @ Development Solutions, Inc. https://t.co/RIF16Koy4v",11/8/2016 12:58,43.072014,-88.0529652,"Place(name='Wauwatosa', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/d378ed20e9e8e270.json', full_name='Wauwatosa, WI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.067098, 43.030534], [-87.983987, 43.030534], [-87.983987, 43.104541], [-88.067098, 43.104541]]], type='Polygon'), contained_within=[], id='d378ed20e9e8e270')","{'coordinates': [-88.0529652, 43.072014], 'type': 'Point'}","Milwaukee, Wisconsin",0.108836579,negative,Joy,Election
Remember to vote! #Queens #LIC #NYC #vote #election2016 #coffee @ 51st Bakery and Cafe https://t.co/uZTyU5IgAn,11/8/2016 12:58,41.281482,-73.498204,"Place(name='Ridgefield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/895d15f7d67b62d0.json', full_name='Ridgefield, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.549668, 41.231457], [-73.4381769, 41.231457], [-73.4381769, 41.355616], [-73.549668, 41.355616]]], type='Polygon'), contained_within=[], id='895d15f7d67b62d0')","{'coordinates': [-73.498204, 41.281482], 'type': 'Point'}",,0.108836579,negative,Sadness,Election
Rise &amp; Shine ppl it's #election2016 get up and #VOTE every #VOTE counts 🇺🇸🇺🇸🇺🇸I'm in this long… https://t.co/kHEalHhNZx,11/8/2016 12:58,42.0721,-83.2444,"Place(name='Rockwood', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/2cac8a296639933d.json', full_name='Rockwood, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.269999, 42.042057], [-83.20333, 42.042057], [-83.20333, 42.083904], [-83.269999, 42.083904]]], type='Polygon'), contained_within=[], id='2cac8a296639933d')","{'coordinates': [-83.2444, 42.0721], 'type': 'Point'}",Detroit,0.474579401,negative,Joy,Election
Rise and shine #electionday #election2016 #imwithher #morningrun… https://t.co/mVw7Q18YD1,11/8/2016 12:57,33.91202664,-81.10569237,"Place(name='Pine Ridge', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/39d7e4c776a4a11c.json', full_name='Pine Ridge, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.12096, 33.897551], [-81.089841, 33.897551], [-81.089841, 33.925628], [-81.12096, 33.925628]]], type='Polygon'), contained_within=[], id='39d7e4c776a4a11c')","{'coordinates': [-81.10569237, 33.91202664], 'type': 'Point'}",SC,0.926848254,negative,Sadness,Hillary
Rock the vote #election2016 #WhyNot @ Patterson Park https://t.co/YXa6OyiHd9,11/8/2016 12:57,36.23151386,-115.2361531,"Place(name='Las Vegas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', full_name='Las Vegas, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]], type='Polygon'), contained_within=[], id='5c2b5e46ab891f07')","{'coordinates': [-115.23615311, 36.23151386], 'type': 'Point'}","Las Vegas, NV",0.057896815,negative,Anger,Election
rock the vote 🇺🇸 • #nyc #election2016 @ Park Avenue https://t.co/lwdRX5swBk,11/8/2016 12:57,40,-100,"Place(name='Kansas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27c45d804c777999.json', full_name='Kansas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]], type='Polygon'), contained_within=[], id='27c45d804c777999')","{'coordinates': [-100.0, 40.0], 'type': 'Point'}","Miami, FL",0.057896815,negative,Sadness,Election
Rocked that vote. #Election2016 #ImEmphaticallyWithHer #NastyWomenVote @ Ray Skillman Chevrolet https://t.co/pcQjXbDa9M,11/8/2016 12:57,43.00479937,-76.18123341,"Place(name='Loomis Hill', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/016240a20ac8b2ea.json', full_name='Loomis Hill, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.291827, 42.969897], [-76.159544, 42.969897], [-76.159544, 43.032115], [-76.291827, 43.032115]]], type='Polygon'), contained_within=[], id='016240a20ac8b2ea')","{'coordinates': [-76.18123341, 43.00479937], 'type': 'Point'}",,0.108836579,negative,Sadness,Election
Rocked the vote! #2016 #vote #election2016 #november #alexandriava #letsdothis #democracy #duty… https://t.co/5hAeiS3xGK,11/8/2016 12:57,26.5536555,-81.6239183,"Place(name='Lehigh Acres', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/95fea8413e475d95.json', full_name='Lehigh Acres, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.7591794, 26.513337], [-81.5638692, 26.513337], [-81.5638692, 26.686278], [-81.7591794, 26.686278]]], type='Polygon'), contained_within=[], id='95fea8413e475d95')","{'coordinates': [-81.6239183, 26.5536555], 'type': 'Point'}","Fort Myers, Florida USA",0.108836579,negative,Sadness,Hillary
Rocking the vote #election2016 @ Longview Point Baptist Church https://t.co/J0cDhrLqOw,11/8/2016 12:56,41.4823,-81.6697,"Place(name='Cleveland', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0eb9676d24b211f1.json', full_name='Cleveland, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.877771, 41.392684], [-81.5331634, 41.392684], [-81.5331634, 41.599195], [-81.877771, 41.599195]]], type='Polygon'), contained_within=[], id='0eb9676d24b211f1')","{'coordinates': [-81.6697, 41.4823], 'type': 'Point'}","Cleveland, OH",0.108836579,negative,Sadness,Election
Rudaw's coverage for the US election. #election2016 #rudaw #nyc #harlem @ Frederick Samuel… https://t.co/zPSC37tfRv,11/8/2016 12:56,41.93652,-87.79529,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.79529, 41.93652], 'type': 'Point'}","Chicago, IL",0.108836579,negative,Fear,Election
"Run, don't walk to your nearest polling place. #election2016 #runwestin #runwithaview #westinpdx… https://t.co/JkiXOZ56AO",11/8/2016 12:56,33.97419959,-84.61676315,"Place(name='Kennesaw', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c4cd1df048841e00.json', full_name='Kennesaw, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.64724, 33.9552575], [-84.577544, 33.9552575], [-84.577544, 34.0668954], [-84.64724, 34.0668954]]], type='Polygon'), contained_within=[], id='c4cd1df048841e00')","{'coordinates': [-84.61676315, 33.97419959], 'type': 'Point'}",,0.108836579,negative,Joy,Election
Ryan's first time voting and my first time on a ballot! 😎😍✏️🗳🇺🇸 #vote #vt #election2016 @vtdems… https://t.co/Uzb3Lthq12,11/8/2016 12:55,38.92230509,-77.04260715,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.04260715, 38.92230509], 'type': 'Point'}","Washington, DC and the world.",0.108836579,negative,Joy,Election
Sala de votação num subúrbio de Nova York. #vote #election2016 🇺🇸 @ Heritage Hills of Westchester https://t.co/0OM3MzBTof,11/8/2016 12:55,32.74,-84.91,"Place(name='Georgia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', full_name='Georgia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]], type='Polygon'), contained_within=[], id='7142eb97ae21e839')","{'coordinates': [-84.91, 32.74], 'type': 'Point'}","Cataula, Georgia",0.057896815,negative,Joy,Election
"Save the EARTH; it's the only planet with #filters #election2016 🇺🇸 @ Boston, Massachusetts https://t.co/dPYdsM1MWg",11/8/2016 12:55,42.65618,-73.76483,"Place(name='New York', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json', full_name='New York, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-79.76259, 40.477383], [-71.777492, 40.477383], [-71.777492, 45.015851], [-79.76259, 45.015851]]], type='Polygon'), contained_within=[], id='94965b2c45386f87')","{'coordinates': [-73.76483, 42.65618], 'type': 'Point'}",New York,0.108836579,negative,Sadness,Election
"See our latest #Chicago, IL #job and click to apply: Hemodialysis Registered Nurse - Congress Parkway -... -… https://t.co/Xzkc50iVl6",11/8/2016 12:55,34.93219,-82.33014,"Place(name='Taylors', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0eec6a9635525944.json', full_name='Taylors, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.396441, 34.881534], [-82.26651, 34.881534], [-82.26651, 34.996401], [-82.396441, 34.996401]]], type='Polygon'), contained_within=[], id='0eec6a9635525944')","{'coordinates': [-82.33014, 34.93219], 'type': 'Point'}","Greenville, SC",0.117426535,negative,Sadness,Election
See you on the other side of this election. #ElectionDay #election2016 #electionday2016… https://t.co/d5VQnrngaA,11/8/2016 12:55,37.02817,-93.47059,"Place(name='Missouri', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', full_name='Missouri, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]], type='Polygon'), contained_within=[], id='2526edd24c06e60c')","{'coordinates': [-93.47059, 37.02817], 'type': 'Point'}",United States,0.108836579,negative,Fear,Election
Seems I'll be first in line. #election2016 #johnson2016 @ Gray Summit United Methodist Church https://t.co/jzONl94kjf,11/8/2016 12:54,40.4744,-76.2917,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-76.2917, 40.4744], 'type': 'Point'}","York, Pennsylvania",0.108836579,negative,Fear,Election
"Seriously though. 🇺🇸 
.
.
.
. #shutupandvote #election2016 #electionday #goodluckamerica @… https://t.co/bOFYWQh5GP",11/8/2016 12:54,38.99531544,-92.30501252,"Place(name='Missouri', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', full_name='Missouri, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]], type='Polygon'), contained_within=[], id='2526edd24c06e60c')","{'coordinates': [-92.30501252, 38.99531544], 'type': 'Point'}","Columbia, MO",0.055728215,negative,Fear,Election
Shameful situation at my voting place: one district’s machine is down &amp; a dwindling # of paper emergency ballots will run out. #election2016,11/8/2016 12:54,33.88941202,-117.5039468,"Place(name='Corona', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', full_name='Corona, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]], type='Polygon'), contained_within=[], id='5e4b6834e36e68fa')","{'coordinates': [-117.50394683, 33.88941202], 'type': 'Point'}","Corona, California",0.353004403,negative,Joy,Election
She nasty but we cool #hillaryclinton #hillary2016 #election2016 #nastywoman #ivoted #done @… https://t.co/JUj0eTcxgh,11/8/2016 12:53,36.98682,-76.41218,"Place(name='Newport News', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6f36fc2e52870eee.json', full_name='Newport News, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.62797, 36.960216], [-76.387647, 36.960216], [-76.387647, 37.220386], [-76.62797, 37.220386]]], type='Polygon'), contained_within=[], id='6f36fc2e52870eee')","{'coordinates': [-76.41218, 36.98682], 'type': 'Point'}","Virginia, USA",0.055728215,negative,Sadness,Hillary
